country,Brand,Business_Segment,Lead_Time
Ireland,REPSILS,null,3
Ireland,Scholl,Reckitt Core,3
Ireland,SENOKOT,Reckitt Core,3
Ireland,Strefen,null,3
Ireland,Strepfen,null,3
Ireland,STREPSILS,Reckitt Core,3
Ireland,CLEARASIL,Reckitt Core,3
Ireland,CONTEX,null,3
Ireland,Dettol,Reckitt Core,3
Ireland,Durex,Reckitt Core,3
Ireland,E45,Reckitt Core,3
Ireland,ENFAMIL,null,3
Ireland,EVIPLAN,null,2
Ireland,EVITEST,null,2
Ireland,Full Marks,Reckitt Core,3
Ireland,GUSSARSKIYE,null,3
Ireland,HC45,Reckitt Core,3
Ireland,HEMOAL,null,3
Ireland,K-Y,Reckitt Core,3
Ireland,LANACANE,null,3
Ireland,LIASAN,null,3
Ireland,London,null,3
Ireland,Lutsine,null,3
Ireland,Nenuco,null,2
Ireland,Nutramigen,MJN Nutrition,3
Ireland,Paramol,null,3
Ireland,Private Label,null,2
Ireland,REFLEX,null,3
Ireland,Sinus,null,3
Ireland,Steradent,Reckitt Core,3
Ireland,Superdent,null,2
Ireland,SWEETEX,null,3
Ireland,Veet,Reckitt Core,3
Ireland,PREGESTIMIL,MJN Nutrition,3
Ireland,PROSPORT,Reckitt Core,3
Ireland,PURAMINO,MJN Nutrition,3
Israel,Aerogard,null,1
Israel,Airwick,Essential Home,2
Israel,Aladdin,null,1
Israel,Ava,null,1
Israel,Black Flag,null,1
Israel,Botanica,Essential Home,1
Israel,Botanical Origin,null,1
Israel,Brasso,Essential Home,1
Israel,Bryza,null,1
Israel,Calcor,null,1
Israel,Calgon,Essential Home,1
Israel,Calinda,Essential Home,1
Israel,Cera Clen/Vitro Clen,null,1
Israel,Cillit,null,1
Israel,Cillit Bang,Essential Home,1
Israel,Colon,Essential Home,1
Israel,Coral,MJN Nutrition,1
Israel,Crisp,MJN Nutrition,1
Israel,Destop,null,1
Israel,Dosia,null,1
Israel,Duraglit,null,1
Israel,Easy Off Bam,null,1
Israel,Elena,null,1
Israel,Exit Mould,null,1
Israel,Fabulon,MJN Nutrition,1
Israel,Finish,Reckitt Core,3
Israel,Flor,Essential Home,1
Israel,Fogo,null,1
Israel,Frend,null,1
Israel,Glassex,null,1
Israel,Glen 10/20,null,1
Israel,Goldilocks,null,1
Israel,Harpic,Reckitt Core,3
Israel,HIPPO,null,1
Israel,Hoffmann's,null,1
Israel,Kalia,null,1
Israel,Lanza,null,1
Israel,Lavasbianca,null,1
Israel,Lovela,null,1
Israel,Lysol/Lizol,Reckitt Core,3
Israel,Marc,null,1
Israel,MORTEIN,null,1
Israel,Mr Sheen,Essential Home,1
Israel,Napisan,null,1
Israel,Napisan (Italy),null,1
Israel,Neophos,null,1
Israel,Pea Beu,null,1
Israel,Pine O Cleen,null,1
Israel,Pop,null,1
Israel,Preen,null,1
Israel,Quanto,null,1
Israel,Sagrotan,null,1
Israel,Scale Away,null,1
Israel,Sidol,null,1
Israel,Silvo,Essential Home,1
Israel,Sole,null,1
Israel,St Marc,null,1
Israel,Steelo,null,1
Israel,Timor,null,1
Israel,Tiret,null,1
Israel,Vanish,Reckitt Core,3
Israel,Vitroclen,null,1
Israel,Windolene,Essential Home,1
Israel,Woolite,Essential Home,1
Israel,Xau,null,1
Israel,BENACTIV GOLA,null,2
Israel,Benagol,null,3
Israel,Biofreeze,null,3
Israel,Bonjela,Reckitt Core,3
Israel,CARDIPRIN,null,3
Israel,DISPRIN,null,3
Israel,DOBENDAN,null,3
Israel,Fybogel,null,3
Israel,GAVISCON,Reckitt Core,3
Israel,Gavisconell,Reckitt Core,3
Israel,LEMSIP,null,3
Israel,Mucinex,null,3
Israel,Nureflex,null,3
Israel,NUROFEN,Reckitt Core,3
Israel,NUROMOL,null,3
Israel,OPTREX,null,3
Israel,REPSILS,null,3
Israel,Scholl,Reckitt Core,3
Israel,SENOKOT,null,3
Israel,Strefen,null,3
Israel,Strepfen,Reckitt Core,3
Israel,STREPSILS,Reckitt Core,3
Israel,CLEARASIL,Reckitt Core,3
Israel,CONTEX,MJN Nutrition,3
Israel,Dettol,Reckitt Core,3
Israel,Durex,Reckitt Core,3
Israel,E45,null,3
Israel,ENFAMIL,MJN Nutrition,3
Israel,EVIPLAN,null,2
Israel,EVITEST,null,2
Israel,Full Marks,null,2
Israel,GUSSARSKIYE,null,3
Israel,HC45,null,3
Israel,HEMOAL,null,3
Israel,K-Y,Reckitt Core,3
Israel,LANACANE,null,3
Israel,LIASAN,null,3
Israel,London,null,3
Israel,Lutsine,null,3
Israel,Nenuco,null,2
Israel,Nutramigen,MJN Nutrition,3
Israel,Paramol,null,3
Israel,Private Label,MJN Nutrition,2
Israel,REFLEX,null,3
Israel,Sinus,null,3
Israel,Steradent,Reckitt Core,3
Israel,Superdent,null,2
Israel,SWEETEX,null,3
Israel,Veet,Reckitt Core,3
Italy,Aerogard,null,1
Italy,Airwick,Essential Home,2
Italy,Aladdin,null,1
Italy,Ava,Essential Home,1
Italy,Black Flag,null,1
Italy,Botanica,Essential Home,1
Italy,Botanical Origin,null,1
Italy,Brasso,null,1
Italy,Bryza,Essential Home,1
Italy,Calcor,null,1
Italy,Calgon,Essential Home,1
Italy,Calinda,Essential Home,1
Italy,Cera Clen/Vitro Clen,null,1
Italy,Cillit,Essential Home,1
Italy,Cillit Bang,Essential Home,1
Italy,Colon,Essential Home,1
Italy,Coral,Essential Home,1
Italy,Crisp,null,1
Italy,Destop,Essential Home,1
Italy,Dosia,null,1
Italy,Duraglit,null,1
Italy,Easy Off Bam,null,1
Italy,Elena,null,1
Italy,Exit Mould,null,1
Italy,Fabulon,null,1
Italy,Finish,Reckitt Core,3
Italy,Flor,null,1
Italy,Fogo,null,1
Italy,Frend,null,1
Italy,Glassex,Essential Home,1
Italy,Glen 10/20,null,1
Italy,Goldilocks,null,1
Italy,Harpic,null,1
Italy,HIPPO,null,1
Italy,Hoffmann's,null,1
Italy,Kalia,null,1
Italy,Lanza,Essential Home,1
Italy,Lavasbianca,Reckitt Core,3
Italy,Lovela,Essential Home,1
Italy,Lysol/Lizol,Reckitt Core,3
Italy,Marc,null,1
Italy,MORTEIN,null,1
Italy,Mr Sheen,null,1
Italy,Napisan,Reckitt Core,3
Italy,Napisan (Italy),Reckitt Core,3
Italy,Neophos,Reckitt Core,3
Italy,Pea Beu,null,1
Italy,Pine O Cleen,Reckitt Core,3
Italy,Pop,null,1
Italy,Preen,null,1
Italy,Quanto,null,1
Italy,Sagrotan,Reckitt Core,3
Italy,Scale Away,null,1
Italy,Sidol,null,1
Italy,Silvo,null,1
Italy,Sole,Essential Home,1
Italy,St Marc,null,1
Italy,Steelo,null,1
Italy,Timor,null,1
Italy,Tiret,null,1
Italy,Vanish,Reckitt Core,3
Italy,Vitroclen,null,1
Italy,Windolene,null,1
Italy,Woolite,Essential Home,1
Italy,Xau,Essential Home,1
Italy,BENACTIV GOLA,Reckitt Core,3
Italy,Benagol,Reckitt Core,3
Italy,Biofreeze,null,3
Italy,Bonjela,null,3
Italy,CARDIPRIN,null,3
Italy,DISPRIN,null,3
Italy,DOBENDAN,null,3
Italy,Fybogel,null,3
Italy,GAVISCON,Reckitt Core,3
Italy,Gavisconell,null,3
Italy,LEMSIP,null,3
Italy,Mucinex,null,3
Italy,Nureflex,Reckitt Core,3
Italy,NUROFEN,Reckitt Core,3
Italy,NUROMOL,null,3
Italy,OPTREX,Reckitt Core,3
Italy,REPSILS,null,3
Italy,Scholl,Reckitt Core,3
Italy,SENOKOT,null,3
Italy,Strefen,null,3
Italy,Strepfen,null,3
Italy,STREPSILS,Reckitt Core,3
Italy,CLEARASIL,Reckitt Core,3
Italy,CONTEX,null,3
Italy,Dettol,Reckitt Core,3
Italy,Durex,Reckitt Core,3
Italy,E45,null,3
Italy,ENFAMIL,MJN Nutrition,3
Italy,EVIPLAN,null,2
Italy,EVITEST,null,2
Italy,Full Marks,Reckitt Core,3
Italy,GUSSARSKIYE,null,3
Italy,HC45,null,3
Italy,HEMOAL,null,3
Italy,K-Y,null,3
Italy,LANACANE,Reckitt Core,3
Italy,LIASAN,null,3
Italy,London,null,3
Italy,Lutsine,Reckitt Core,3
Italy,Nenuco,null,2
Italy,Nutramigen,MJN Nutrition,3
Italy,Paramol,null,3
Italy,Private Label,null,2
Italy,REFLEX,null,3
Italy,Sinus,null,3
Italy,Steradent,Reckitt Core,3
Italy,Superdent,null,2
Italy,SWEETEX,null,3
Italy,Veet,Reckitt Core,3
Italy,ENFAGROW,MJN Nutrition,3
Italy,ENFAPRO,MJN Nutrition,3
Italy,PREGESTIMIL,MJN Nutrition,3
Italy,PURAMINO,MJN Nutrition,3
Italy,OTHER SPECIAL INFANT FORMULA,MJN Nutrition,3
Japan,RESOLVE (FABRIC/CARPET),Reckitt Core,3
Japan,CLEARASIL,Reckitt Core,3
Japan,DUREX,Reckitt Core,3
Japan,FINISH,Reckitt Core,3
Japan,K-Y,Reckitt Core,3
Japan,MUSE,Reckitt Core,3
Japan,VEET,Reckitt Core,3
Japan,AIRWICK,Reckitt Core,3
Japan,MEDIQTTO,Reckitt Core,3
Japan,SCHOLL,Reckitt Core,3
Korea,DETTOL,Reckitt Core,3
Korea,DUREX,Reckitt Core,3
Korea,EASY OFF BAM,Reckitt Core,3
Korea,FINISH,Reckitt Core,3
Korea,GAVISCON,Reckitt Core,3
Korea,HARPIC,Reckitt Core,3
Korea,HIPPO,Reckitt Core,3
Korea,OXYCLEAN,Reckitt Core,3
Korea,STREPSILS,Reckitt Core,3
Korea,VEET,Reckitt Core,3
Korea,EOB,null,3
Korea,THIRSTY HIPPO,null,3
Korea,VANISH,Reckitt Core,3
Korea,BIOFREEZE,Reckitt Core,3
Malaysia,AIRWICK,Reckitt Core,3
Malaysia,BONJELA,Reckitt Core,3
Malaysia,CARDIPRIN,Reckitt Core,3
Malaysia,DETTOL,Reckitt Core,3
Malaysia,DUREX,Reckitt Core,3
Malaysia,ENFAGROW,MJN Nutrition,3
Malaysia,ENFAKID,MJN Nutrition,3
Malaysia,ENFALAC,MJN Nutrition,3
Malaysia,ENFALAC,MJN Nutrition,3
Malaysia,ENFAMAMA,null,3
Malaysia,ENFAMIL,MJN Nutrition,3
Malaysia,ENFAPRO,MJN Nutrition,3
Malaysia,FINISH,Reckitt Core,3
Malaysia,FYBOGEL,Reckitt Core,3
Malaysia,GAVISCON,Reckitt Core,3
Malaysia,GLUCOLIN,Reckitt Core,3
Malaysia,HARPIC,Reckitt Core,3
Malaysia,HIPPO,Reckitt Core,3
Malaysia,IFCN OTHER NUTRITIONALS,MJN Nutrition,3
Malaysia,K-Y,Reckitt Core,3
Malaysia,LACTOFREE,MJN Nutrition,3
Malaysia,MORTEIN,Reckitt Core,3
Malaysia,NUROFEN,Reckitt Core,3
Malaysia,NUTRAMIGEN,MJN Nutrition,3
Malaysia,OPTREX,Reckitt Core,3
Malaysia,PROVITAL,MJN Nutrition,2
Malaysia,SENOKOT,Reckitt Core,3
Malaysia,SHIELDTOX,Reckitt Core,3
Malaysia,STREPSILS,Reckitt Core,3
Malaysia,SUSTAGEN,MJN Nutrition,3
Malaysia,VANISH,Reckitt Core,3
Malaysia,VEET,Reckitt Core,3
Malaysia,WOODWARDS,Reckitt Core,3
Malaysia,EON,null,3
Malaysia,LYSOL/LIZOL,Reckitt Core,3
Malaysia,OTHER,null,3
Malaysia,SCHOLL,Reckitt Core,3
Malaysia,WOOLITE,Reckitt Core,3
Mexico,AIRWICK,Essential Home,1
Mexico,AMOPE,Reckitt Core,3
Mexico,BRASSO,Essential Home,2
Mexico,CAL-C-TOSE,MJN Nutrition,3
Mexico,CHERRY,Essential Home,1
Mexico,CHOCOMILK,MJN Nutrition,3
Mexico,DUREX,Reckitt Core,3
Mexico,ENFA MAMA,MJN Nutrition,3
Mexico,ENFACARE,MJN Nutrition,3
Mexico,ENFAGROW,MJN Nutrition,3
Mexico,ENFAMIL,MJN Nutrition,3
Mexico,FINISH,Reckitt Core,3
Mexico,HARPIC,Reckitt Core,3
Mexico,K-Y,Reckitt Core,3
Mexico,LACTOFREE,MJN Nutrition,3
Mexico,LYSOL/LIZOL,Reckitt Core,3
Mexico,NUTRAMIGEN,MJN Nutrition,3
Mexico,PREGESTIMIL,MJN Nutrition,3
Mexico,PROSOBEE,MJN Nutrition,3
Mexico,PURAMINO,MJN Nutrition,3
Mexico,SICO,Reckitt Core,3
Mexico,SILVO,Essential Home,2
Mexico,STREPSILS,Reckitt Core,3
Mexico,VANISH,Reckitt Core,3
Mexico,VEET,Reckitt Core,3
Mexico,3 IN 1,Essential Home,1
Mexico,BRASSO MPC,Essential Home,1
Mexico,COBRA,Essential Home,1
Mexico,EASY OFF,Essential Home,1
Mexico,LICE MD,Reckitt Core,3
Mexico,MICOSTATIN V,Reckitt Core,3
Mexico,NUGGET,Essential Home,1
Mexico,OLD ENGLISH,Essential Home,1
Mexico,PICOT,Reckitt Core,3
Mexico,PLANCHYTEX,Essential Home,1
Mexico,RESOLVE (FABRIC/CARPET),Essential Home,1
Mexico,TEMPRA,Reckitt Core,3
Mexico,WOOLITE,Essential Home,1
Netherlands,Aerogard,null,1
Netherlands,Airwick,Essential Home,2
Netherlands,Aladdin,null,1
Netherlands,Ava,Essential Home,1
Netherlands,Black Flag,null,1
Netherlands,Botanica,null,1
Netherlands,Botanical Origin,null,1
Netherlands,Brasso,Essential Home,1
Netherlands,Bryza,null,1
Netherlands,Calcor,null,1
Netherlands,Calgon,Essential Home,1
Netherlands,Calinda,null,1
Netherlands,Cera Clen/Vitro Clen,null,1
Netherlands,Cillit,Essential Home,1
Netherlands,Cillit Bang,Essential Home,1
Netherlands,Colon,null,1
Netherlands,Coral,null,1
Netherlands,Crisp,null,1
Netherlands,Destop,Essential Home,1
Netherlands,Dosia,null,1
Netherlands,Duraglit,null,1
Netherlands,Easy Off Bam,null,1
Netherlands,Elena,null,1
Netherlands,Exit Mould,null,1
Netherlands,Fabulon,null,1
Netherlands,Finish,Reckitt Core,3
Netherlands,Flor,null,1
Netherlands,Fogo,null,1
Netherlands,Frend,null,1
Netherlands,Glassex,Essential Home,1
Netherlands,Glen 10/20,null,1
Netherlands,Goldilocks,null,1
Netherlands,Harpic,Reckitt Core,3
Netherlands,HIPPO,null,1
Netherlands,Hoffmann's,null,1
Netherlands,Kalia,null,1
Netherlands,Lanza,null,1
Netherlands,Lavasbianca,null,1
Netherlands,Lovela,null,1
Netherlands,Lysol/Lizol,null,1
Netherlands,Marc,null,1
Netherlands,MORTEIN,null,1
Netherlands,Mr Sheen,null,1
Netherlands,Napisan,null,1
Netherlands,Napisan (Italy),null,1
Netherlands,Neophos,null,1
Netherlands,Pea Beu,null,1
Netherlands,Pine O Cleen,null,1
Netherlands,Pop,null,1
Netherlands,Preen,null,1
Netherlands,Quanto,null,1
Netherlands,Sagrotan,Reckitt Core,3
Netherlands,Scale Away,null,1
Netherlands,Sidol,null,1
Netherlands,Silvo,Essential Home,1
Netherlands,Sole,null,1
Netherlands,St Marc,Essential Home,1
Netherlands,Steelo,null,1
Netherlands,Timor,null,1
Netherlands,Tiret,null,1
Netherlands,Vanish,Reckitt Core,3
Netherlands,Vitroclen,Essential Home,1
Netherlands,Windolene,null,1
Netherlands,Woolite,Essential Home,1
Netherlands,Xau,null,1
Netherlands,BENACTIV GOLA,null,2
Netherlands,Benagol,null,3
Netherlands,Biofreeze,Reckitt Core,3
Netherlands,Bonjela,null,3
Netherlands,CARDIPRIN,null,3
Netherlands,DISPRIN,null,3
Netherlands,DOBENDAN,null,3
Netherlands,Fybogel,Reckitt Core,3
Netherlands,GAVISCON,Reckitt Core,3
Netherlands,Gavisconell,Reckitt Core,3
Netherlands,LEMSIP,Reckitt Core,3
Netherlands,Mucinex,null,3
Netherlands,Nureflex,null,3
Netherlands,NUROFEN,Reckitt Core,3
Netherlands,NUROMOL,null,3
Netherlands,OPTREX,Reckitt Core,3
Netherlands,REPSILS,null,3
Netherlands,Scholl,Reckitt Core,3
Netherlands,SENOKOT,null,3
Netherlands,Strefen,null,3
Netherlands,Strepfen,Reckitt Core,3
Netherlands,STREPSILS,Reckitt Core,3
Netherlands,CLEARASIL,Reckitt Core,3
Netherlands,CONTEX,null,3
Netherlands,Dettol,Reckitt Core,3
Netherlands,Durex,Reckitt Core,3
Netherlands,E45,null,3
Netherlands,ENFAMIL,MJN Nutrition,3
Netherlands,ENFAMIL,MJN Nutrition,3
Netherlands,EVIPLAN,null,2
Netherlands,EVITEST,null,2
Netherlands,Full Marks,null,2
Netherlands,GUSSARSKIYE,null,3
Netherlands,HC45,null,3
Netherlands,HEMOAL,null,3
Netherlands,K-Y,Reckitt Core,3
Netherlands,LANACANE,null,3
Netherlands,LIASAN,null,3
Netherlands,London,Reckitt Core,3
Netherlands,Lutsine,null,3
Netherlands,Nenuco,null,2
Netherlands,Nutramigen,MJN Nutrition,3
Netherlands,Paramol,null,3
Netherlands,Private Label,null,2
Netherlands,REFLEX,Reckitt Core,3
Netherlands,Sinus,null,3
Netherlands,Steradent,Reckitt Core,3
Netherlands,Superdent,null,2
Netherlands,SWEETEX,null,3
Netherlands,Veet,Reckitt Core,3
Netherlands,ALLERFRE,Reckitt Core,3
Netherlands,CITROSAN,Reckitt Core,3
Netherlands,ENFALAC,MJN Nutrition,3
Netherlands,INTIMA DE KARINZI,Reckitt Core,3
Netherlands,PREGESTIMIL,MJN Nutrition,3
Netherlands,PROAFFINITY,MJN Nutrition,3
New Zealand,BONJELA,Reckitt Core,3
New Zealand,CLEARASIL,Reckitt Core,3
New Zealand,DETTOL,Reckitt Core,3
New Zealand,DISPRIN,Reckitt Core,3
New Zealand,DUREX,Reckitt Core,3
New Zealand,GAVISCON,Reckitt Core,3
New Zealand,NUROFEN,Reckitt Core,3
New Zealand,OPTREX,Reckitt Core,3
New Zealand,SAVLON,Reckitt Core,3
New Zealand,SENOKOT,Reckitt Core,3
New Zealand,STREPSILS,Reckitt Core,3
New Zealand,VEET,Reckitt Core,3
New Zealand,WOODWARDS,Reckitt Core,3
New Zealand,AEROGARD,Essential Home,1
New Zealand,AIRWICK,Essential Home,1
New Zealand,BLACK FLAG,Essential Home,1
New Zealand,BOTANICA,Essential Home,1
New Zealand,BRASSO,Essential Home,1
New Zealand,CRISP,Essential Home,1
New Zealand,E45,Reckitt Core,3
New Zealand,EASY OFF BAM,Essential Home,1
New Zealand,EULACTOL,Reckitt Core,3
New Zealand,EXIT MOULD,Essential Home,1
New Zealand,FABULON,Essential Home,1
New Zealand,FINISH,Reckitt Core,3
New Zealand,FREND,Reckitt Core,3
New Zealand,GLEN 10/20,Reckitt Core,3
New Zealand,GOLDILOCKS,Essential Home,1
New Zealand,HARPIC,Reckitt Core,3
New Zealand,HIPPO,Reckitt Core,3
New Zealand,K-Y,Reckitt Core,3
New Zealand,LEMSIP,Reckitt Core,3
New Zealand,MORTEIN,Essential Home,1
New Zealand,MR SHEEN,Essential Home,1
New Zealand,MUCINEX,Reckitt Core,3
New Zealand,PEA BEU,Essential Home,1
New Zealand,PINE O CLEEN,Reckitt Core,3
New Zealand,PREEN,Reckitt Core,3
New Zealand,SAPODERM,Reckitt Core,3
New Zealand,SCHOLL,Reckitt Core,3
New Zealand,SILVO,Essential Home,1
New Zealand,SOLPRIN,null,3
New Zealand,STEELO,Essential Home,1
New Zealand,STERADENT,Reckitt Core,3
New Zealand,STREPFEN,Reckitt Core,3
New Zealand,SUGARINE,null,3
New Zealand,VANISH,Reckitt Core,3
Nigeria,DETTOL,Reckitt Core,3
Nigeria,DUREX,Reckitt Core,3
Nigeria,GAVISCON,Reckitt Core,3
Nigeria,K-Y,Reckitt Core,3
Nigeria,NUROFEN,Reckitt Core,3
Nigeria,STREPSILS,Reckitt Core,3
Nigeria,VEET,Reckitt Core,3
Nordics,Aerogard,null,1
Nordics,Airwick,Essential Home,2
Nordics,Airwick,Essential Home,2
Nordics,Airwick,Essential Home,2
Nordics,Airwick,Essential Home,2
Nordics,Aladdin,null,1
Nordics,Ava,null,1
Nordics,Black Flag,null,1
Nordics,Botanica,Essential Home,1
Nordics,Botanica,Essential Home,1
Nordics,Botanica,Essential Home,1
Nordics,Botanical Origin,null,1
Nordics,Brasso,Essential Home,1
Nordics,Brasso,Essential Home,1
Nordics,Brasso,Essential Home,1
Nordics,Bryza,null,1
Nordics,Calcor,null,1
Nordics,Calgon,Essential Home,1
Nordics,Calgon,Essential Home,1
Nordics,Calinda,null,1
Nordics,Cera Clen/Vitro Clen,null,1
Nordics,Cillit,Essential Home,1
Nordics,Cillit Bang,Essential Home,1
Nordics,Cillit Bang,Essential Home,1
Nordics,Cillit Bang,Essential Home,1
Nordics,Cillit Bang,Essential Home,1
Nordics,Colon,null,1
Nordics,Coral,null,1
Nordics,Crisp,null,1
Nordics,Destop,null,1
Nordics,Dosia,null,1
Nordics,Duraglit,null,1
Nordics,Easy Off Bam,null,1
Nordics,Elena,null,1
Nordics,Exit Mould,null,1
Nordics,Fabulon,null,1
Nordics,Finish,Reckitt Core,3
Nordics,Finish,Reckitt Core,3
Nordics,Finish,Reckitt Core,3
Nordics,Finish,Reckitt Core,3
Nordics,Flor,null,1
Nordics,Fogo,null,1
Nordics,Frend,null,1
Nordics,Glassex,null,1
Nordics,Glen 10/20,null,1
Nordics,Goldilocks,null,1
Nordics,Harpic,Reckitt Core,3
Nordics,Harpic,Reckitt Core,3
Nordics,Harpic,Reckitt Core,3
Nordics,Harpic,Reckitt Core,3
Nordics,HIPPO,null,1
Nordics,Hoffmann's,null,1
Nordics,Kalia,null,1
Nordics,Lanza,null,1
Nordics,Lavasbianca,null,1
Nordics,Lovela,null,1
Nordics,Lysol/Lizol,Reckitt Core,3
Nordics,Lysol/Lizol,Reckitt Core,3
Nordics,Lysol/Lizol,Reckitt Core,3
Nordics,Marc,null,1
Nordics,MORTEIN,null,1
Nordics,Mr Sheen,null,1
Nordics,Napisan,null,1
Nordics,Napisan (Italy),null,1
Nordics,Neophos,Reckitt Core,3
Nordics,Neophos,Reckitt Core,3
Nordics,Neophos,Reckitt Core,3
Nordics,Neophos,Reckitt Core,3
Nordics,Pea Beu,null,1
Nordics,Pine O Cleen,null,1
Nordics,Pop,null,1
Nordics,Preen,null,1
Nordics,Quanto,null,1
Nordics,Sagrotan,null,1
Nordics,Scale Away,null,1
Nordics,Sidol,null,1
Nordics,Silvo,Essential Home,1
Nordics,Silvo,Essential Home,1
Nordics,Silvo,Essential Home,1
Nordics,Sole,Essential Home,1
Nordics,Sole,Essential Home,1
Nordics,Sole,Essential Home,1
Nordics,St Marc,null,1
Nordics,Steelo,null,1
Nordics,Timor,null,1
Nordics,Tiret,null,1
Nordics,Vanish,Reckitt Core,3
Nordics,Vanish,Reckitt Core,3
Nordics,Vanish,Reckitt Core,3
Nordics,Vanish,Reckitt Core,3
Nordics,Vitroclen,Essential Home,1
Nordics,Vitroclen,Essential Home,1
Nordics,Vitroclen,Essential Home,1
Nordics,Windolene,null,1
Nordics,Woolite,Essential Home,1
Nordics,Woolite,Essential Home,1
Nordics,Woolite,Essential Home,1
Nordics,Xau,null,1
Nordics,BENACTIV GOLA,null,2
Nordics,Benagol,null,3
Nordics,Biofreeze,null,3
Nordics,Bonjela,null,3
Nordics,CARDIPRIN,null,3
Nordics,DISPRIN,null,3
Nordics,DOBENDAN,Reckitt Core,3
Nordics,DOBENDAN,Reckitt Core,3
Nordics,DOBENDAN,Reckitt Core,3
Nordics,Fybogel,null,3
Nordics,GAVISCON,Reckitt Core,3
Nordics,GAVISCON,Reckitt Core,3
Nordics,GAVISCON,Reckitt Core,3
Nordics,GAVISCON,Reckitt Core,3
Nordics,Gavisconell,null,3
Nordics,LEMSIP,null,3
Nordics,Mucinex,null,3
Nordics,Nureflex,null,3
Nordics,NUROFEN,Reckitt Core,3
Nordics,NUROFEN,Reckitt Core,3
Nordics,NUROFEN,Reckitt Core,3
Nordics,NUROFEN,Reckitt Core,3
Nordics,NUROMOL,null,3
Nordics,OPTREX,null,3
Nordics,REPSILS,Reckitt Core,3
Nordics,REPSILS,Reckitt Core,3
Nordics,REPSILS,Reckitt Core,3
Nordics,REPSILS,Reckitt Core,3
Nordics,Scholl,Reckitt Core,3
Nordics,Scholl,Reckitt Core,3
Nordics,Scholl,Reckitt Core,3
Nordics,Scholl,Reckitt Core,3
Nordics,SENOKOT,null,3
Nordics,Strefen,Reckitt Core,3
Nordics,Strefen,Reckitt Core,3
Nordics,Strefen,Reckitt Core,3
Nordics,Strefen,Reckitt Core,3
Nordics,Strepfen,Reckitt Core,3
Nordics,STREPSILS,Reckitt Core,3
Nordics,STREPSILS,Reckitt Core,3
Nordics,STREPSILS,Reckitt Core,3
Nordics,STREPSILS,Reckitt Core,3
Nordics,CLEARASIL,Reckitt Core,3
Nordics,CLEARASIL,Reckitt Core,3
Nordics,CLEARASIL,Reckitt Core,3
Nordics,CLEARASIL,Reckitt Core,3
Nordics,CONTEX,null,3
Nordics,Dettol,Reckitt Core,3
Nordics,Dettol,Reckitt Core,3
Nordics,Dettol,Reckitt Core,3
Nordics,Dettol,Reckitt Core,3
Nordics,Durex,Reckitt Core,3
Nordics,Durex,Reckitt Core,3
Nordics,Durex,Reckitt Core,3
Nordics,Durex,Reckitt Core,3
Nordics,E45,null,3
Nordics,ENFAMIL,MJN Nutrition,3
Nordics,EVIPLAN,null,2
Nordics,EVITEST,null,2
Nordics,Full Marks,null,2
Nordics,GUSSARSKIYE,null,3
Nordics,HC45,null,3
Nordics,HEMOAL,null,3
Nordics,K-Y,Reckitt Core,3
Nordics,K-Y,Reckitt Core,3
Nordics,K-Y,Reckitt Core,3
Nordics,K-Y,Reckitt Core,3
Nordics,LANACANE,null,3
Nordics,LIASAN,null,3
Nordics,London,null,3
Nordics,Lutsine,null,3
Nordics,Nenuco,null,2
Nordics,Nutramigen,MJN Nutrition,3
Nordics,Nutramigen,MJN Nutrition,3
Nordics,Nutramigen,MJN Nutrition,3
Nordics,Nutramigen,MJN Nutrition,3
Nordics,Nutramigen,MJN Nutrition,3
Nordics,Paramol,null,3
Nordics,Private Label,null,2
Nordics,REFLEX,null,3
Nordics,Sinus,null,3
Nordics,Steradent,Reckitt Core,3
Nordics,Steradent,Reckitt Core,3
Nordics,Steradent,Reckitt Core,3
Nordics,Steradent,Reckitt Core,3
Nordics,Superdent,null,2
Nordics,SWEETEX,null,3
Nordics,Veet,Reckitt Core,3
Nordics,Veet,Reckitt Core,3
Nordics,Veet,Reckitt Core,3
Nordics,Veet,Reckitt Core,3
Nordics,PREGESTIMIL,MJN Nutrition,3
Nordics,PREGESTIMIL,MJN Nutrition,3
Nordics,PREGESTIMIL,MJN Nutrition,3
Nordics,PREGESTIMIL,MJN Nutrition,3
Nordics,PREGESTIMIL,MJN Nutrition,3
Nordics,PURAMINO,MJN Nutrition,3
Nordics,PURAMINO,MJN Nutrition,3
Nordics,PURAMINO,MJN Nutrition,3
Nordics,PURAMINO,MJN Nutrition,3
Nordics,PURAMINO,MJN Nutrition,3
Pakistan,DETTOL,Reckitt Core,3
Pakistan,DISPRIN,Reckitt Core,3
Pakistan,DUREX,Reckitt Core,3
Pakistan,GAVISCON,Reckitt Core,3
Pakistan,STREPSILS,Reckitt Core,3
Pakistan,VEET,Reckitt Core,3
Pakistan,CHERRY BLOSSOM,Reckitt Core,3
Pakistan,COOPEX,Reckitt Core,3
Pakistan,HARPIC,Reckitt Core,3
Pakistan,MORTEIN,Reckitt Core,3
Pakistan,ROBIN,Reckitt Core,3
Peru,DUREX,Reckitt Core,3
Peru,ENFACARE,MJN Nutrition,3
Peru,ENFAGROW,MJN Nutrition,3
Peru,ENFAMIL,MJN Nutrition,3
Peru,K-Y,Reckitt Core,3
Peru,LACTOFREE,MJN Nutrition,3
